Giglio-pc;5;2015-11-19 23:44:51;-1;15,60;0,00;4,56;0,80;0,00;79,04
Giglio-pc;5;2015-11-19 23:44:56;-1;14,58;0,00;4,30;0,91;0,00;80,20
Giglio-pc;5;2015-11-19 23:45:01;-1;14,86;0,00;4,18;0,86;0,00;80,10
Giglio-pc;5;2015-11-19 23:45:06;-1;16,45;0,00;3,95;0,76;0,00;78,85
Giglio-pc;5;2015-11-19 23:45:11;-1;14,54;0,00;3,95;0,86;0,00;80,65
Giglio-pc;5;2015-11-19 23:45:16;-1;15,56;0,00;3,74;0,96;0,00;79,75
Giglio-pc;5;2015-11-19 23:45:21;-1;15,55;0,00;4,76;0,70;0,00;78,99
Giglio-pc;5;2015-11-19 23:45:26;-1;15,61;0,00;4,75;0,86;0,00;78,79
Giglio-pc;5;2015-11-19 23:45:31;-1;18,43;0,00;4,01;0,51;0,00;77,06
Giglio-pc;5;2015-11-19 23:45:36;-1;14,61;0,00;3,72;0,71;0,00;80,96
Giglio-pc;5;2015-11-19 23:45:41;-1;15,49;0,00;4,63;0,70;0,00;79,18
Giglio-pc;5;2015-11-19 23:45:46;-1;16,10;0,00;4,33;0,70;0,00;78,87
Giglio-pc;5;2015-11-19 23:45:51;-1;16,77;0,00;4,07;0,65;0,00;78,51
Giglio-pc;5;2015-11-19 23:45:56;-1;15,75;0,00;3,55;0,66;0,00;80,04
Giglio-pc;5;2015-11-19 23:46:01;-1;14,23;0,00;4,07;0,76;0,00;80,94
Giglio-pc;5;2015-11-19 23:46:06;-1;14,69;0,00;3,84;0,66;0,00;80,82
Giglio-pc;5;2015-11-19 23:46:11;-1;14,07;0,00;4,23;0,66;0,00;81,04
Giglio-pc;5;2015-11-19 23:46:16;-1;14,88;0,00;3,63;0,66;0,00;80,83
Giglio-pc;5;2015-11-19 23:46:21;-1;15,38;0,00;4,54;1,77;0,00;78,32
Giglio-pc;5;2015-11-19 23:46:26;-1;15,36;0,00;4,18;0,70;0,00;79,76
Giglio-pc;5;2015-11-19 23:46:31;-1;14,71;0,00;3,85;0,71;0,00;80,73
Giglio-pc;5;2015-11-19 23:46:36;-1;14,29;0,00;4,04;0,81;0,00;80,86
Giglio-pc;5;2015-11-19 23:46:41;-1;14,15;0,00;4,36;0,86;0,00;80,63
Giglio-pc;5;2015-11-19 23:46:46;-1;15,25;0,00;3,65;0,61;0,00;80,50
Giglio-pc;5;2015-11-19 23:46:51;-1;15,27;0,00;4,11;0,71;0,00;79,91
Giglio-pc;5;2015-11-19 23:46:56;-1;14,72;0,00;3,69;0,67;0,00;80,92
Giglio-pc;5;2015-11-19 23:47:01;-1;13,40;0,00;4,00;0,82;0,00;81,78
Giglio-pc;5;2015-11-19 23:47:06;-1;15,93;0,00;3,73;0,76;0,00;79,59
Giglio-pc;5;2015-11-19 23:47:11;-1;15,93;0,00;4,65;0,71;0,00;78,71
Giglio-pc;5;2015-11-19 23:47:16;-1;16,10;0,00;4,41;0,70;0,00;78,79
Giglio-pc;5;2015-11-19 23:47:21;-1;14,44;0,00;4,24;0,56;0,00;80,77
Giglio-pc;5;2015-11-19 23:47:26;-1;16,50;0,00;4,09;0,55;0,00;78,86
Giglio-pc;5;2015-11-19 23:47:31;-1;14,58;0,00;4,32;0,90;0,00;80,19
Giglio-pc;5;2015-11-19 23:47:36;-1;14,93;0,00;3,92;0,71;0,00;80,43
Giglio-pc;5;2015-11-19 23:47:41;-1;14,08;0,00;3,51;0,76;0,00;81,66
Giglio-pc;5;2015-11-19 23:47:46;-1;16,27;0,00;3,99;0,56;0,00;79,18
Giglio-pc;5;2015-11-19 23:47:51;-1;14,56;0,00;4,25;0,76;0,00;80,43
Giglio-pc;5;2015-11-19 23:47:56;-1;14,79;0,00;3,99;0,61;0,00;80,62
Giglio-pc;5;2015-11-19 23:48:01;-1;14,77;0,00;4,00;0,71;0,00;80,53
Giglio-pc;5;2015-11-19 23:48:06;-1;14,56;0,00;3,89;0,66;0,00;80,89
Giglio-pc;5;2015-11-19 23:48:11;-1;15,77;0,00;3,96;0,81;0,00;79,46
Giglio-pc;5;2015-11-19 23:48:16;-1;17,04;0,00;5,04;1,68;0,00;76,25
Giglio-pc;5;2015-11-19 23:48:21;-1;20,17;0,00;5,76;3,19;0,00;70,88
Giglio-pc;5;2015-11-19 23:48:26;-1;20,13;0,00;5,21;2,55;0,00;72,11
Giglio-pc;5;2015-11-19 23:48:31;-1;15,59;0,00;4,23;0,60;0,00;79,58
Giglio-pc;5;2015-11-19 23:48:36;-1;15,62;0,00;4,45;0,76;0,00;79,17
Giglio-pc;5;2015-11-19 23:48:41;-1;14,49;0,00;4,18;0,65;0,00;80,67
Giglio-pc;5;2015-11-19 23:48:46;-1;12,63;0,00;3,47;0,60;0,00;83,29
Giglio-pc;5;2015-11-19 23:49:46;-1;76,93;0,00;14,07;0,00;0,00;9,00
